"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"514","2.4349648"," 0.808969190","10.963859","9.290614e-04","2.941084e-02","ENSRNOG00000005154"
"515","1.7725887"," 1.405109696","10.902919","9.601285e-04","3.018999e-02","ENSRNOG00000042220"
"516","1.0618829"," 2.825084974","10.883760","9.701110e-04","3.045269e-02","ENSRNOG00000018111"
"517","0.9975892"," 3.203197883","10.858816","9.832654e-04","3.069049e-02","ENSRNOG00000016544"
"518","1.5985242"," 1.891275958","10.856966","9.842479e-04","3.069049e-02","ENSRNOG00000056174"
"519","1.8777614"," 0.894042787","10.849930","9.879950e-04","3.072969e-02","ENSRNOG00000056240"
"520","0.9049528"," 3.795896729","10.848441","9.887899e-04","3.072969e-02","ENSRNOG00000052707"
"521","1.1269124"," 3.126072546","10.829543","9.989331e-04","3.095457e-02","ENSRNOG00000027894"
"522","1.6838112"," 1.980400579","10.828500","9.994956e-04","3.095457e-02","ENSRNOG00000001739"
"523","2.2106123"," 0.855264314","10.823041","1.002447e-03","3.095457e-02","ENSRNOG00000037435"
"524","1.5573303"," 1.699652970","10.809038","1.010058e-03","3.113208e-02","ENSRNOG00000032461"
"525","1.0156599"," 2.738121519","10.805324","1.012086e-03","3.114329e-02","ENSRNOG00000001082"
"526","1.0976024"," 2.890778801","10.799873","1.015071e-03","3.117057e-02","ENSRNOG00000054056"
"527","1.9613369"," 1.429950552","10.795477","1.017484e-03","3.117057e-02","ENSRNOG00000049495"
"528","1.4869406"," 1.270052943","10.794591","1.017971e-03","3.117057e-02","ENSRNOG00000002484"
"529","1.9164541"," 1.388568057","10.789534","1.020756e-03","3.120477e-02","ENSRNOG00000030688"
"530","1.8886539"," 1.235106829","10.779986","1.026034e-03","3.130758e-02","ENSRNOG00000019963"
"531","1.0649012"," 2.846058867","10.777406","1.027466e-03","3.130758e-02","ENSRNOG00000013287"
"532","1.7989710"," 0.952186916","10.772528","1.030177e-03","3.132562e-02","ENSRNOG00000024172"
"533","1.0106387"," 2.661703620","10.770320","1.031407e-03","3.132562e-02","ENSRNOG00000054052"
"534","0.7172959"," 4.135557349","10.760768","1.036744e-03","3.134554e-02","ENSRNOG00000005451"
"535","1.1121204"," 2.565659008","10.760152","1.037088e-03","3.134554e-02","ENSRNOG00000026163"
"536","2.3806522"," 0.938616755","10.756210","1.039300e-03","3.136172e-02","ENSRNOG00000005166"
"537","2.5893365"," 0.492458452","10.749351","1.043159e-03","3.137752e-02","ENSRNOG00000052054"
"538","0.9467412"," 3.603149081","10.749317","1.043178e-03","3.137752e-02","ENSRNOG00000024824"
"539","2.3237100"," 1.028614810","10.733906","1.051902e-03","3.158913e-02","ENSRNOG00000000590"
"540","1.6968864"," 1.225401371","10.725095","1.056922e-03","3.168903e-02","ENSRNOG00000057590"
"541","1.4285237"," 1.682626712","10.695872","1.073749e-03","3.204264e-02","ENSRNOG00000013398"
"542","1.6235115"," 2.070913644","10.692742","1.075567e-03","3.204264e-02","ENSRNOG00000056400"
"543","1.1708330"," 3.315771600","10.688174","1.078226e-03","3.207079e-02","ENSRNOG00000060407"
"544","1.6016423"," 1.386954320","10.672675","1.087298e-03","3.228929e-02","ENSRNOG00000016828"
"545","1.9558501"," 1.556723671","10.649276","1.101140e-03","3.251633e-02","ENSRNOG00000027936"
"546","2.5260749"," 0.369280479","10.645176","1.103584e-03","3.251633e-02","ENSRNOG00000054026"
"547","1.4221190"," 1.782747606","10.645093","1.103633e-03","3.251633e-02","ENSRNOG00000008058"
"548","2.7254333"," 0.157720830","10.636233","1.108934e-03","3.253410e-02","ENSRNOG00000022707"
"549","0.8419827"," 4.365615265","10.634615","1.109904e-03","3.253410e-02","ENSRNOG00000030145"
"550","2.1771912"," 0.922596921","10.633581","1.110524e-03","3.253410e-02","ENSRNOG00000042889"
