"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"1923","-0.92408837564017","4.04028799347723","22.2933155056709","2.34019815245388e-06","8.32565861756122e-06","100366121","Smim24","ENSRNOG00000048878"
"1924","-1.05202299037927","4.49723392118417","22.2835470468383","2.3521332364916e-06","8.36596578168364e-06","304962","Atf6","ENSRNOG00000024632"
"1925","-0.787962404921573","4.07674197201288","22.2451024121821","2.39970088478678e-06","8.52637357315085e-06","303277","Pigs","ENSRNOG00000011366"
"1926","-0.980156280388439","4.19335694139011","22.2296291656927","2.41911727089973e-06","8.59315230058931e-06","499913","Abhd12","ENSRNOG00000036934"
"1927","-1.78999283267675","0.624470496085027","22.2191934427047","2.43230130807083e-06","8.6333263485545e-06","282587","Cttnbp2","ENSRNOG00000061845"
"1928","-1.0498982639671","3.14109521949175","22.2038139920666","2.45186254579353e-06","8.70052302459554e-06","313743","Klhl21","ENSRNOG00000003334"
"1929","-1.04193131606461","3.47494430966321","22.1862409360487","2.47440712173041e-06","8.77601581315987e-06","287476","Zzef1","ENSRNOG00000024535"
"1930","-1.03151574093979","5.38823522120653","22.154555784268","2.51558303626778e-06","8.91747726915038e-06","59303","Tmem33","ENSRNOG00000002254"
"1931","-0.810822264128897","6.25674526963372","22.1429928503151","2.53078006524324e-06","8.96674844654642e-06","100359982","Mpc2","ENSRNOG00000003150"
"1932","-1.7541101013235","1.24655159450382","22.1300318224411","2.54792410506122e-06","9.02286398865605e-06","300186","Amigo2","ENSRNOG00000007032"
"1933","-0.989020192740587","3.83471229165605","22.1219075371213","2.55872976098659e-06","9.05880805465351e-06","314862","Dyrk2","ENSRNOG00000007821"
"1934","-0.816949627618895","4.70147917343424","22.1159190853877","2.56672408792993e-06","9.08478315753478e-06","315000","Rnf139","ENSRNOG00000008987"
"1935","-1.73067758994988","0.945248069257671","22.1150523301381","2.56788324317724e-06","9.08655842617748e-06","NULL"," ","ENSRNOG00000054592"
"1936","-0.780575130815357","4.50234783184214","22.1061149420808","2.579866330984e-06","9.12662390208318e-06","308992","Zfp771","ENSRNOG00000043225"
"1937","-1.3878189175035","2.31959344396366","22.0843152848171","2.60933075610203e-06","9.22377395441747e-06","100910508","Zfp41","ENSRNOG00000007489"
"1938","-0.942318334845219","3.78608917740773","22.0834681097303","2.6104825884986e-06","9.22548552631039e-06","171015","Cyb5r4","ENSRNOG00000010024"
"1939","-0.871692568595529","5.21757480013184","22.074919658915","2.62213377635623e-06","9.25955648394848e-06","294513","Dnajb12","ENSRNOG00000030408"
"1940","-1.05373488377893","3.4820767809487","22.0415868238942","2.66806557380336e-06","9.41934851783721e-06","24918","Stat5a","ENSRNOG00000019496"
"1941","-1.57628166913355","1.54476041424973","22.0350875179521","2.67711505606373e-06","9.44646982755071e-06","361206","Slc25a48","ENSRNOG00000012040"
"1942","-0.822580843220062","6.31377017392642","22.0158984605614","2.70401353256561e-06","9.5389479175368e-06","361071","Sucla2","ENSRNOG00000017481"
"1943","-0.83657548926576","4.03636364205792","21.994831055229","2.73385737858022e-06","9.63930626619582e-06","300955","Nck1","ENSRNOG00000014917"
"1944","-1.43336211286537","4.11238883258872","21.9818179791964","2.75245643032095e-06","9.70240891688134e-06","84424","Tle3","ENSRNOG00000013013"
"1945","-0.810981158396605","5.52941118955603","21.9733527847721","2.76462348170809e-06","9.74281236170424e-06","292788","Psenen","ENSRNOG00000020941"
"1946","-0.834928887542793","4.3519243294025","21.971921937953","2.76668536720963e-06","9.7475926578538e-06","690285","Tmem223","ENSRNOG00000019266"
"1947","-0.892196962266696","3.36989659443497","21.9212717826078","2.84067604975714e-06","1.00031757531968e-05","362959","Tmem184b","ENSRNOG00000022802"
"1948","-1.21786497954568","1.65451906798129","21.9001518613905","2.87211193621345e-06","1.01061478825051e-05","286998","Zfand4","ENSRNOG00000011791"
"1949","-2.61219104001375","0.0132643143890384","21.8968932713941","2.87699315950242e-06","1.01207463029543e-05","302669","Ca5b","ENSRNOG00000029330"
"1950","-1.42251293113857","3.23209873404485","21.8753740421283","2.90943765427073e-06","1.02296716302069e-05","85243","Pik3cb","ENSRNOG00000016384"
"1951","-0.878278179352167","4.19344461982509","21.7963557178337","3.03175438957843e-06","1.06299878597297e-05","362002","Rnf115","ENSRNOG00000000098"
"1952","-1.07444966928853","2.26631083345484","21.7710162295599","3.07206116958092e-06","1.07663990892896e-05","308463","Map3k10","ENSRNOG00000023521"
"1953","-0.863505942577405","5.57853877228486","21.7690998939666","3.07513120801887e-06","1.07711439879353e-05","83730","Vamp8","ENSRNOG00000012748"
"1954","-1.17379317753712","2.78504986640935","21.76226788295","3.08610140670052e-06","1.0804091522115e-05","259241","Nr1d2","ENSRNOG00000046912"
"1955","-0.982956105961277","5.80524779496276","21.7596497778202","3.09031571203008e-06","1.08161049921053e-05","313491","Hint2","ENSRNOG00000015866"
"1956","-2.00201515334928","0.00962997272772962","21.757911562655","3.09311686708382e-06","1.08231676042958e-05","306424","Mfap3l","ENSRNOG00000011775"
"1957","-1.41512917170778","3.32514090965017","21.7514262998071","3.10359045016495e-06","1.08570665418682e-05","313270","Megf9","ENSRNOG00000005932"
"1958","-0.822591179565952","5.38424281270414","21.7331896298628","3.13323345661193e-06","1.09491843033718e-05","290637","Colgalt1","ENSRNOG00000023317"
