"","A1","A2","A3","A4","D1","D2","D3","D4","L1","L2","L3","L4","S1","S3","S4","S5"
"ENSRNOG00000057578",194.579791693854,387.648015121341,173.046377888448,154.931557088122,72.2327471073477,60.2876173149069,23.6491371661545,27.1477872381189,228.030028455651,96.3528675065964,156.807695176214,119.833294068521,87.0124644461837,128.25324944247,143.321176854744,123.938213893786
"ENSRNOG00000061774",0.149965157374839,0.916270844453617,0.131794651857158,0.202878512118886,11.86680845335,22.0738126389226,29.5206470832687,28.8732821896942,0.768986157112134,0.661764199907942,1.112487026588,0.551072840616108,0.891232789475736,1.05956348318132,1.23698151855801,0.395337205402827
"ENSRNOG00000024677",2.69937283274711,4.90859380957295,3.22896897050037,3.51656087672735,8.51314519479456,5.93382060186092,14.8418722904832,22.8915663575663,3.58860206652329,9.48528686534717,12.2903328651627,6.26219137063759,13.1808638864569,11.0102466295798,10.9079279363752,8.54916706683613
"ENSRNOG00000024625",8.77296170642811,7.72285426039477,7.70998713364374,9.40003772817503,2.83771506493152,6.64587907408423,11.5799223365308,8.97257374819182,6.25442074451202,6.70587722573381,7.89336033150534,6.66297161835839,7.31749027148499,5.57422528108434,7.0845305153777,6.52306388914664
"ENSRNOG00000020922",3.74912893437099,3.14150003812669,4.34922351128621,2.29928980401404,3.61163735536739,1.89882259259549,3.7512424470452,3.22092390960732,2.92214739702611,2.11764543970541,1.58926718084,1.60312099088322,2.95514030194586,2.07305898883302,2.64264233510121,2.42144038309231
"ENSRNOG00000020929",10.7974913309884,11.1261459683653,14.0361304227873,8.85902836252467,6.70732651711086,8.54470166667972,8.97036237336895,10.1229037159087,5.28037161216999,4.10293803942924,5.40350841485601,4.50877778685906,4.83141985873689,5.66636123614359,5.28528467020241,5.78180662901634
"ENSRNOG00000020941",79.856446302102,71.0109904451553,83.0965279959381,68.3024324133581,26.3133578748195,16.3773448611361,19.0824072306212,19.2105104608722,53.6239680226195,39.8823224477853,43.2280673188481,41.0298778604175,38.885893814494,43.3499668553749,46.274354080602,43.7835954983631
"ENSRNOG00000024497",11.247386803113,13.6131668318823,14.7610010080017,11.0906919958324,13.6726271310337,15.4279335648384,15.6573597789713,15.9895865512649,11.6885895881044,10.0146982252735,10.9129679751013,10.1697987859154,10.9762354072275,10.6417028093428,10.6267957730666,11.4153618060066
"ENSRNOG00000020957",0.224947736062259,0.26179166984389,0.131794651857158,0.13525234141259,1.28987048405978,2.13617541666993,3.7512424470452,2.64575892574887,0.256328719037378,0.661764199907942,0.476780154252001,0.601170371581208,0.562883867037307,0.414611797766604,0.449811461293822,0.543588657428887
"ENSRNOG00000055525",22.9446690783504,25.1320003050135,22.6686801194312,24.8188046492103,22.9596946162641,19.9376372222527,36.207644488871,47.2785616731646,23.7360393828612,37.2352656481535,30.8847588809907,27.9043247475611,35.8369395347086,35.7948185405168,28.3381220615108,26.9817642687429
"ENSRNOG00000042465",0.0749825786874197,0,0,0.0676261707062952,1.03189638724782,1.66146976852106,5.05602242862614,1.95556094511873,0.0512657438074756,0.352940906617569,0.953560308504001,0.250487654825504,0.375255911358205,0.506747752825849,0.50603789395555,0.494171506753533
"ENSRNOG00000024331",0.0749825786874197,0.0654479174609726,0,0,1.28987048405978,0.71205847222331,0.978584986185704,0.46013198708676,0.768986157112134,0.838234653216727,0.688682445030668,0.70136543351141,0.515976878117532,0.598883707885095,0.899622922587645,0.59300580810424
"ENSRNOG00000024309",102.051289593578,104.716667937556,114.200065834227,91.5658351363237,56.2383531050065,40.3499800926542,40.9374719221019,41.8720108248952,116.527035674392,79.1469983089899,117.499820236771,104.753937248026,86.7310225126651,97.0191606773854,117.738149993658,112.473434937104
"ENSRNOG00000024278",44.0147736895154,53.7981881529195,53.6404233058633,47.0678148115815,42.8237000707847,40.1126272685798,49.7447367977733,54.7557064633245,62.9030676517726,55.323487112304,58.8558612637747,57.4618680169705,62.1048533297829,60.5793904514538,62.0177552258857,61.4749354401396
"ENSRNOG00000024266",5.47372824418164,5.82486465402656,5.73306735578637,5.41009365650362,28.1191765525032,30.8558671296768,32.9456945349187,39.2262518991463,10.6632747119549,11.3823442384166,9.48262751234535,10.0195061930201,13.1339568975372,11.1484505621687,10.8517015037135,11.2671103539806
"ENSRNOG00000021006",26.4688502766592,22.1868440192697,24.1184212898599,22.1813839916648,21.4118500353924,21.8364598148482,15.8204572766689,23.2366653478814,33.2714677310517,28.5440958226959,31.944270334884,28.6557877120376,26.2679137950743,29.5295735964881,30.5871793679799,32.0717307883043
"ENSRNOG00000021009",0.974773522936456,0.130895834921945,0.856665237071526,0.541009365650362,0.257974096811956,1.42411694444662,0.978584986185704,0.34509899031507,0.717720413304658,0.397058519944765,0.317853436168,0.350682716755705,0.0938139778395512,0.368543820236981,0.449811461293822,0.494171506753533
"ENSRNOG00000021015",0.224947736062259,0.654479174609726,0.593075933357211,0.13525234141259,1.80581867768369,1.66146976852106,2.93575495855711,1.72549495157535,0.922783388534561,0.352940906617569,0.529755726946667,0.901755557371813,0.42216290027798,0.506747752825849,0.50603789395555,0.840091561481007
"ENSRNOG00000021021",0,0,0,0,3.35366325855543,4.98440930556317,2.93575495855711,1.95556094511873,0.615188925689707,0.308823293290373,0.741658017725334,4.20819260106846,0.187627955679102,0.138203932588868,0.281132163308639,0.494171506753533
"ENSRNOG00000024000",3.37421604093389,3.07605212066571,5.46947805207205,3.11080385248958,8.51314519479456,3.56029236111655,3.58814494934758,1.84052794834704,10.3556802491101,3.3970562261941,4.13209467018401,4.50877778685906,3.14276825762496,5.4820893260251,4.49811461293822,3.01444619119655
"ENSRNOG00000021023",1.57463415243581,1.96343752382918,2.43820105935742,3.04317768178328,5.67543012986304,10.9182299074241,7.01319240099754,5.63661684181281,3.48607057890834,2.249998279687,3.23150993437467,4.00780247720806,2.43916342382833,2.34946685401076,3.31735952704194,4.15104065672968
"ENSRNOG00000021029",108.799721675446,275.470284593234,149.982313813446,125.784677513709,42.0497777803489,33.70410101857,16.635944765157,14.9542895803197,287.395759784708,132.220487141607,186.209138021754,253.7940918692,132.746778642965,300.731757313377,160.695144547218,273.622763289431
"ENSRNOG00000053725",69.3588852858633,70.6837508578504,80.3947376328663,74.5916662890436,98.0301567885434,112.505238611283,107.48125098273,111.582006868539,55.9309264939559,49.9852558997132,56.7368383559881,53.7045531945879,48.07966364277,48.0028325858668,51.840770914113,51.4926710037182
"ENSRNOG00000021053",115.848084072063,136.982491245816,119.801338538157,116.317013614828,7.99719700117064,10.2061714352008,3.58814494934758,4.37125387732422,50.2916946751336,40.720557101002,38.0894367674654,42.1821210726148,41.3719642272421,43.8567146082008,43.7441646108242,42.6964181835053
"ENSRNOG00000021062",0.674843208186778,1.11261459683653,1.97691977785737,1.01439256059443,13.6726271310337,11.392935555573,9.78584986185704,8.51244176110506,3.63986781033077,1.49999885312467,2.38390077126,6.51267902546309,1.64174461219215,2.90228258436623,2.30528373913084,2.37202323241696
"ENSRNOG00000021079",82.7807668709114,80.3045947246134,89.0272873295102,77.2967131172954,12.6407307437859,14.0038166203918,11.9061173319261,7.24707879661647,21.4290809115248,12.4852845715965,15.09803821798,15.1795518824255,12.336538085901,17.4136955061974,17.8800055864294,14.2815565451771
"ENSRNOG00000021087",0.374912893437099,0.0654479174609726,0.395383955571474,0.202878512118886,1.80581867768369,0.949411296297747,1.14168248388332,0.69019798063014,0.153797231422427,0.0882352266543923,0.211902290778667,0.551072840616108,0.281441933518654,0.276407865177736,0.224905730646911,0.395337205402827
"ENSRNOG00000021097",510.706343440016,598.128517675829,506.420949761129,476.155867943025,42.0497777803489,38.2138046759843,35.0659620049877,32.66937108316,308.312183258158,229.632177368056,236.429980936298,233.103811580614,217.32007966532,242.133289895697,254.368381361657,234.138459899824
"ENSRNOG00000021102",8.69797912774069,10.6025626286776,13.5748491412873,10.8201873130072,5.93340422667499,5.22176212963761,4.07743744244043,2.18562693866211,2.97341314083359,1.94117498639663,1.69521832622934,2.00390123860403,1.82937256787125,2.11912696636264,2.75509520042466,1.77901742431272
"ENSRNOG00000021106",14.7715680014217,13.9404064191872,13.3112598375729,11.8345798736017,79.7139959148945,117.014942268697,80.5701638626229,68.9047650662423,91.6118841839589,59.2058370850972,68.8682445030667,68.1326421125369,51.0348039447158,65.1861882044161,69.9456822311894,59.1029122077226
"ENSRNOG00000023296",1.27470383768614,0.719927092070699,1.51563849635732,0.676261707062952,2.32176687130761,0.71205847222331,0.978584986185704,1.61046195480366,4.81897991790271,2.86764486626775,2.860680925512,3.65711976045235,3.37730320222384,3.17869044954396,3.42981239236539,3.01444619119655
"ENSRNOG00000021113",16.1212544177952,17.9327293843065,15.4199742672875,17.9885614078745,26.8293060684434,16.852050509285,30.1730370740592,38.3059879249728,27.1708442179621,36.0882077016464,31.467490180632,30.860079074502,37.7601260804194,28.3778741582476,30.0249150413626,32.4176508430318
"ENSRNOG00000021119",3.89909409174583,4.38501046988516,5.20588874835774,3.85469173025883,3.35366325855543,6.88323189815866,3.91433994474281,5.52158384504112,5.17784012455504,7.89705278556811,5.03267940599334,5.00975309651007,7.03604833796634,5.38995337096585,6.0724547274666,5.13938367023675
"ENSRNOG00000023150",124.021185148992,161.721804046063,116.111088286156,117.399032346128,585.343225666329,787.061964630832,554.368394674201,487.049708331336,237.821785522879,251.205690285055,240.244222170314,301.436843817011,243.869435393913,223.706098883848,248.352153066852,233.644288393071
"ENSRNOG00000021129",24.7442509668485,19.4380314859089,18.0558673044306,25.6979448683922,11.608834356538,7.35793754630754,10.6013373503451,10.5830357029955,15.5847861174726,22.1470418902525,20.3955954874467,14.1776012631235,24.8607041274811,22.6193769670447,23.7837810159109,21.1011233383759
"ENSRNOG00000021133",43.1149827452663,51.6384068767074,50.6750436390772,52.9512916630291,68.8790838487923,81.1746658334574,66.5437790606279,77.8773388144342,41.2176580212104,60.1764245782955,57.1076673648507,48.0435321955316,65.013086642809,47.9106966308076,50.5475629628933,52.7775169212774
"ENSRNOG00000021137",0.299930314749679,0.130895834921945,0.790767911142948,0.743887877769247,2.06379277449565,0.71205847222331,0.978584986185704,0.34509899031507,1.17911210757194,1.27941078648869,1.53629160814534,1.00195061930201,1.78246557895147,1.61237921353679,0.843396489925917,1.72960027363737
"ENSRNOG00000052945",14.471637686672,28.0117086732963,13.6407464672158,17.9209352371682,4.1275855489913,3.08558671296768,3.26194995395235,2.41569293220549,7.22846987685406,9.1764635720568,6.51599544144401,6.51267902546309,7.73965317176297,7.41694438226925,8.20905916861226,6.62189819049735
"ENSRNOG00000060312",4.64891987862002,2.09433335875112,8.50075504478669,4.32807492520289,3.09568916174347,0.237352824074437,0.652389990790469,1.61046195480366,2.40948995895135,2.11764543970541,1.64224275353467,1.65321852184832,2.72060535734698,2.57980674165887,1.68679297985183,1.82843457498807
"ENSRNOG00000020830",0.749825786874197,2.68336461589988,1.38384384450016,1.28489724341961,0.773922290435869,0.237352824074437,0.326194995395235,0.34509899031507,5.63923181882232,4.10293803942924,6.83384887761201,6.26219137063759,3.79946610250182,5.38995337096585,6.35358689077524,6.6713153411727
"ENSRNOG00000021144",68.5340769203016,58.7722298799534,71.6962906102939,67.7614230477078,28.8930988429391,27.7702804167091,29.846842078664,35.4301630056805,74.1815312894172,48.3087865932798,67.0140994587534,62.7722062992712,50.800269000117,62.0996337099314,63.198510311782,61.7714383441917
"ENSRNOG00000010918",454.619374581826,545.573839954668,529.419116510203,839.30840463583,56.2383531050065,45.8090950463663,31.8040120510354,27.837985218749,282.166653916346,146.735181926254,256.295820696798,214.517627592561,159.296134371558,232.551150569535,232.496299056244,200.930134645987
"ENSRNOG00000010938",2.47442509668485,3.46873962543155,3.55845560014326,4.05757024237771,0.773922290435869,0.474705648148873,0.815487488488086,0.11503299677169,0.871517644727085,0.264705679963177,0.317853436168,0.500975309651007,0.328348922438429,0.506747752825849,0.393585028632094,0.790674410805654
"ENSRNOG00000011451",136.768223525854,130.175907829875,129.092861494086,143.29985572664,4.38555964580326,2.37352824074437,2.60955996316188,0.80523097740183,12.9189674394839,7.9411703988953,11.1778458385747,10.4202864407409,7.97418811636185,14.7417528094793,14.3377403287406,12.8978763262672
"ENSRNOG00000011584",6.4485017671181,7.72285426039477,9.15972830407248,8.18276665546172,12.8987048405978,24.2099880555925,22.3443571845736,18.8654114705572,6.76707818258678,7.14705335900577,7.41658017725334,5.61092346809128,7.73965317176297,6.54165280920642,6.97207765005424,7.26432114927694
"ENSRNOG00000032232",2.09951220324775,2.48702086351696,3.16307164457179,1.96115895048256,13.9306012278456,12.3423468518707,14.8418722904832,22.2013683769362,9.02277091011571,9.44116925201997,8.42311605845201,6.71306914932349,9.14686283935624,6.67985674179529,7.4781155440098,8.59858421751148
"ENSRNOG00000011885",9.07289202117779,5.43217714926073,8.63254969664384,8.38564516758061,2.83771506493152,4.27235083333986,1.30477998158094,2.3006599354338,10.9196034309923,12.3970493449421,15.6277939449267,14.7286741037396,12.7117939972592,9.25966348345416,16.6992505005332,15.0722309559828
"ENSRNOG00000022393",1.19972125899872,1.50530210160237,1.05435721485726,1.21727107271331,2.32176687130761,2.13617541666993,1.79407247467379,2.3006599354338,1.28164359518689,2.47058634632298,1.85414504431334,1.90370617667383,2.53297740166788,2.07305898883302,2.41773660445429,1.87785172566343
"ENSRNOG00000012140",9.5227874933023,8.90091677469228,10.8730587782155,10.8878134837135,12.1247825501619,15.6652863889128,20.0609922168069,31.173942125128,12.4063100014091,14.9558709179195,13.1379420282773,14.3779913869839,17.8246557895147,13.5439853937091,15.7434011452838,15.1710652573335
"ENSRNOG00000037380",0.749825786874197,0.523583339687781,1.18615186671442,0.541009365650362,0,0.474705648148873,0.815487488488086,1.49542895803197,1.79430103326165,1.49999885312467,1.430340462756,1.85360864570873,2.48607041274811,1.47417528094793,1.79924584517529,2.2237717803909
"ENSRNOG00000059386",12.2221603260494,12.4351043175848,13.9702330968587,10.6849349715946,6.96530061392282,7.35793754630754,8.80726487567133,16.5647515351234,12.8677016956764,7.89705278556811,12.9790153101933,11.3220419981128,9.09995585043647,10.7338387644021,13.2694381081678,13.0955449289686
"ENSRNOG00000052814",58.7863416909371,38.9415108892787,61.4163077654356,68.1671800719456,14.4465494214695,9.25676013890303,7.50248489409039,7.01701280307309,18.8145279773435,22.2352771169069,21.5080825140347,23.896522270353,20.3107262022628,21.97442528163,25.5268004284244,20.3104489275702
"ENSRNOG00000021573",176.059094758062,96.2084386676297,129.751834753372,180.223744932277,27.6032283588793,35.8402764352399,23.3229421707593,21.3961373995343,26.3505923170425,33.0882099953971,24.2098367214627,32.2127124105597,29.5514030194586,32.3397202257951,33.7920860296984,28.4148616383282
"ENSRNOG00000013565",6.4485017671181,8.37733343500449,10.0822908670726,8.85902836252467,6.96530061392282,6.88323189815866,5.7084124194166,9.2026397417352,4.87024566171018,8.0294056255497,7.62848246803201,7.3643370518698,8.34944402772006,6.44951685414717,8.26528560127398,7.65965835467977
"ENSRNOG00000057350",2.02452962456033,1.4398541841414,1.252049192643,2.02878512118886,2.57974096811956,2.6108810648188,6.52389990790469,11.6183326739407,1.33290933899437,1.76470453308785,1.907120617008,1.50292592895302,1.7355585900317,1.61237921353679,1.63056654719011,1.08717731485777
"ENSRNOG00000013938",0.0749825786874197,0.130895834921945,0.197691977785737,0.0676261707062952,2.57974096811956,2.84823388889324,2.77265746085949,1.26536296448859,0.922783388534561,0.308823293290373,0.529755726946667,0.500975309651007,0.187627955679102,0.783155618003585,0.112452865323456,0.345920054727473
"ENSRNOG00000040273",0.824808365561617,0.392687504765836,0.527178607428632,0.202878512118886,1.28987048405978,1.18676412037218,0.652389990790469,2.18562693866211,1.43544082660932,1.05882271985271,1.430340462756,1.40273086702282,1.17267472299439,1.52024325847755,1.57434011452838,1.18601161620848
"ENSRNOG00000014463",15.5963763669833,13.8095105842652,14.1020277487159,15.1482622382101,25.0234873907598,31.3305727778256,31.1516220602449,28.8732821896942,15.1233944232053,17.7352805575328,15.733745090316,14.5282839798792,16.2298181662424,13.0833056184128,14.9000046553579,14.1333050931511
"ENSRNOG00000014786",2.39944251799743,1.11261459683653,1.252049192643,2.23166363330774,35.60042536005,33.4667481944956,70.4581190053707,115.03299677169,13.3290933899437,31.5882111422724,32.3150993437467,19.4879395454242,45.8281281746208,15.7091803376013,23.2215166892936,22.9789750640393
"ENSRNOG00000014966",54.8872475991912,73.8906988134381,66.5562991878648,62.2837032204979,9.54504158204238,11.8676412037218,8.64416737797372,5.06145185795436,25.6328719037378,17.2058691976065,19.2831084608587,22.3935963414,16.933423000039,22.0204932591596,18.8358549416788,19.9645288728428
"ENSRNOG00000027724",10.3475958588639,8.18098968262158,10.016393541144,13.1871032877276,1.03189638724782,0.949411296297747,0.326194995395235,0.69019798063014,4.04999376079057,2.64705679963177,1.748193898924,3.05594938887114,2.298442457069,3.91577809001793,2.86754806574812,3.11328049254726
"ENSRNOG00000027646",11.247386803113,9.75173970168492,11.1366480819298,8.85902836252467,14.7045235182815,16.1399920370617,21.5288696960855,34.0497670444202,12.508841489024,15.7941055711362,14.621258063728,12.3740901483799,18.1999117008729,12.0698101127611,12.9320795121974,13.0461277782933
"ENSRNOG00000051237",0.449895472124518,0.589031257148753,0.461281281500053,0.338130853531476,1.03189638724782,0.71205847222331,0.978584986185704,1.72549495157535,0.768986157112134,0.970587493198315,2.64877863473334,1.45282839798792,0.609790855957083,2.0269910113034,1.18075508589628,0.988343013507067
"ENSRNOG00000032204",41.990244064955,48.8895943433465,51.7294008539345,46.5944316166374,18.8321090672728,15.1905807407639,15.8204572766689,15.0693225770914,61.006235130896,43.1029082206706,56.5779116379041,46.6908988594738,45.0307093629846,46.8050651700966,57.2385084496389,53.6176084827584
"ENSRNOG00000014380",4.42397214255776,5.69396881910462,6.19434863728642,6.35686004639175,1.80581867768369,2.13617541666993,4.07743744244043,6.9019798063014,3.38353909129339,4.05882042610205,4.76780154252001,3.45672963659195,3.6587451357425,4.92927359566963,4.72302034358513,3.75570345132685
"ENSRNOG00000037331",0.599860629499358,0.458135422226808,0.395383955571474,0.541009365650362,4.1275855489913,12.3423468518707,6.85009490329993,6.55688081598633,1.69176954564669,0.970587493198315,1.00653588119867,3.40663210562685,0.938139778395512,0.69101966294434,0.562264326617278,0.395337205402827
"ENSRNOG00000023411",3.14926830487163,3.73053129527544,2.17461175564311,2.56979448683922,2.32176687130761,3.08558671296768,3.26194995395235,2.07059394189042,7.17720413304658,4.85293746599157,4.76780154252001,8.01560495441611,3.75255911358205,5.80456516873246,5.0603789395555,5.33705227293816
"ENSRNOG00000017851",279.685018504076,334.766097812875,312.616914205179,281.189617796775,220.825826871035,253.255463287424,214.96250196546,191.414906628092,332.458348591479,195.485144652806,277.43307420197,254.495457302712,184.250652476879,250.609797761147,277.871030214259,255.832589046304
"ENSRNOG00000017749",0.224947736062259,0.26179166984389,0.263589303714316,0.405757024237771,34.5685289728021,32.042631250049,31.1516220602449,22.6615003640229,2.25569272752893,0.485293746599158,1.64224275353467,22.1431086865745,0.515976878117532,0.276407865177736,0.449811461293822,1.97668602701413
"ENSRNOG00000037339",0.0749825786874197,0.26179166984389,0.065897325928579,0.0676261707062952,13.6726271310337,20.8870485185504,20.3871872122022,25.6523582800869,0.82025190091961,0.441176133271961,0.105951145389333,5.96160618484698,0.234534944598878,0.506747752825849,0.50603789395555,0.790674410805654
"ENSRNOG00000021474",5.77365855893132,7.26471883816796,10.2140855189297,4.59857960802807,15.4784458087174,12.3423468518707,9.94894735955465,9.31767273850689,28.2474248379191,9.1764635720568,11.9195038563,11.8731148387289,5.20667577009509,9.53607134863189,7.4781155440098,5.78180662901634
"ENSRNOG00000024056",5.39874566549422,3.79597921273641,4.54691548907195,4.32807492520289,4.64353374261521,2.6108810648188,3.91433994474281,4.25622088055253,5.33163735597746,4.23529087941083,6.14516643258134,5.26024075133557,4.50307093629846,4.92927359566963,6.12868116012833,5.48530372496422
"ENSRNOG00000023233",0.824808365561617,0.392687504765836,0.131794651857158,0.473383194944066,0.515948193623912,0.237352824074437,0,0.23006599354338,2.20442698372145,1.76470453308785,2.066047335092,1.75341358377852,1.17267472299439,2.30339887648113,1.57434011452838,1.63076597228666
"ENSRNOG00000033729",1.27470383768614,1.96343752382918,3.03127699271463,1.82590660906997,0.515948193623912,0.237352824074437,0.489292493092852,0.46013198708676,4.203790992213,2.64705679963177,2.066047335092,4.10799753913826,1.82937256787125,3.22475842707359,3.26113309438021,2.02610317768949
"ENSRNOG00000030160",0.224947736062259,0.392687504765836,0.197691977785737,0,0,0.474705648148873,0.163097497697617,0.92026397417352,0.717720413304658,0.617646586580746,0.741658017725334,0.500975309651007,0.42216290027798,1.19776741577019,0.337358595970367,0.543588657428887
"ENSRNOG00000022640",0.0749825786874197,0.196343752382918,0.593075933357211,0.0676261707062952,11.3508602597261,9.25676013890303,11.7430198342284,5.7516498385845,0.205062975229902,0.264705679963177,0.105951145389333,7.71501976862551,0.234534944598878,0.0921359550592454,0.0562264326617278,0.0988343013507067
"ENSRNOG00000018334",3.52418119830873,5.4976250667217,5.60127270392921,5.41009365650362,5.15948193623912,6.17117342593535,6.68699740560231,7.24707879661647,3.9987280169831,3.30882099953971,4.18507024287867,4.55887531782416,4.50307093629846,3.77757415742906,3.59849169035058,3.7062863006515
"ENSRNOG00000019132",2.84933799012195,2.42157294605599,3.36076362235753,3.44893470602106,77.6502031403988,94.9411296297747,91.1715012129681,111.236907878224,15.6873176050875,15.0441061445739,15.3629160814534,16.2816975636577,17.6370278338356,16.2619960679568,16.530571202548,13.7379678877482
"ENSRNOG00000021659",0.599860629499358,0.458135422226808,0.527178607428632,0.13525234141259,1.54784458087174,0.71205847222331,0.815487488488086,0.69019798063014,1.07658061995699,0.661764199907942,0.741658017725334,0.75146296447651,0.750511822716409,0.967427528122076,0.50603789395555,0.345920054727473
"ENSRNOG00000019138",0.299930314749679,1.11261459683653,0.065897325928579,0.202878512118886,6.96530061392282,9.25676013890303,4.07743744244043,2.76079192252056,0.922783388534561,0.838234653216727,0.688682445030668,1.55302345991812,0.562883867037307,1.79665112365528,0.50603789395555,1.77901742431272
"ENSRNOG00000019318",7.27331013267971,8.57367718738741,5.99665665950068,7.23600026557359,0.515948193623912,1.42411694444662,1.30477998158094,0.11503299677169,0.563923181882232,0.794117039889531,0.582731299641334,0.551072840616108,0.328348922438429,1.0134955056517,0.955849355249372,1.03776016418242
"ENSRNOG00000019418",0.374912893437099,1.17806251429751,0.329486629642895,0.541009365650362,1.80581867768369,3.32293953704211,2.28336496776664,1.03529697094521,0.922783388534561,0.529411359926354,0.529755726946667,0.70136543351141,0.891232789475736,0.737087640473963,0.562264326617278,0.840091561481007
"ENSRNOG00000019424",107.600000416447,120.162376458346,116.967753523228,113.476714445163,12.3827566469739,13.7664637963173,5.7084124194166,3.56602289992239,82.5891132738432,41.7352622075275,68.4974154942041,59.8164519723302,36.2591024349865,65.4165280920642,64.0981332343697,53.419939880057
"ENSRNOG00000019442",18.6706620931675,14.7257814287188,22.7345774453597,14.2691220190283,37.1482699409217,42.960861157473,38.0017169635448,43.8275717700139,32.0410898796722,16.9411635176433,26.1699329111654,18.6362815190175,17.6839348227554,21.0530657310376,20.9162329501627,17.4442541883997
"ENSRNOG00000019532",54.3623695483793,55.6307298418267,58.5168254245781,50.2462448347773,23.2176687130761,22.5485182870715,23.8122346638521,26.1124902671736,47.2670157904925,48.4411394332614,42.9102138826801,48.7949951600081,45.2652443075834,43.2117629227861,48.5234113870711,47.7863847030667
"ENSRNOG00000019681",7.57324044742939,4.38501046988516,4.94229944464342,3.38130853531476,49.5310265878956,49.3693874074828,72.5783864754397,88.0002425303429,23.5309764076313,36.441148608264,28.3419313916467,26.4514963495732,39.3080567147719,24.047484270463,30.8683115312886,27.130015720769
"ENSRNOG00000019812",39.2158886535205,47.0570526544393,48.9617131649342,46.2563007631059,70.684902526476,72.3926113427032,62.1401466227922,61.1975542825391,39.2182940127188,30.0440946758206,31.6793924714107,32.0123222866993,30.2550078532553,34.1363713494504,33.6796331643749,29.1561188984585
"ENSRNOG00000019854",4.34898956387034,4.90859380957295,7.77588445957232,3.11080385248958,60.3659386539978,48.6573289352595,44.1994218760543,31.5190411154431,2.81961590941116,1.49999885312467,1.96009618970267,41.5308531700685,0.562883867037307,1.56631123600717,2.30528373913084,2.2237717803909
"ENSRNOG00000019959",0.524878050811938,0.589031257148753,0.461281281500053,0.541009365650362,7.99719700117064,5.45911495371204,4.89292493092852,3.68105589669408,0.307594462844854,0.0882352266543923,0.476780154252001,1.90370617667383,0.375255911358205,0.276407865177736,0.562264326617278,0.29650290405212
"ENSRNOG00000020014",10.0476655441142,13.6786147493433,8.10537108921521,10.0086732645317,6.96530061392282,6.17117342593535,6.68699740560231,4.71635286763929,1.43544082660932,1.49999885312467,2.066047335092,3.55692469852215,0.938139778395512,2.30339887648113,1.46188724920492,4.79346361550927
"ENSRNOG00000026517",25.9439722258472,27.6844690859914,26.2271357195744,28.876374891588,30.9568916174347,32.042631250049,32.1302070464306,42.2171098152102,20.91642347345,17.6470453308785,22.726520686012,19.9889148550752,18.9504235235893,19.2103466298527,22.1532144687207,24.1155695295724
"ENSRNOG00000020060",430.549966823164,419.259359254991,549.254211614706,440.313997468688,34.0525807791782,21.5991069907737,15.8204572766689,11.7333656707124,225.41547552147,110.029327638027,169.574808195628,149.992007709511,101.600538000234,164.370543825694,164.799674131524,141.728388136913
"ENSRNOG00000048733",83.3806275004107,75.0033134102746,95.6170199223681,89.9428070393726,43.8555964580326,35.6029236111655,49.0923468069828,75.1165468919136,45.7803092200757,44.8676127537585,50.3797696326281,42.783291444196,51.0817109336356,41.0465679788938,49.2543550116735,44.3766013064673
"ENSRNOG00000020148",2.69937283274711,3.46873962543155,2.24050908157168,1.75828043836368,3.61163735536739,1.66146976852106,3.09885245625473,3.22092390960732,2.20442698372145,1.36764601314308,1.430340462756,1.60312099088322,1.36030267867349,1.56631123600717,2.36151017179257,1.13659446553313
"ENSRNOG00000020191",33.6671778306515,42.6720421845541,40.9222394016475,34.0159638652665,109.381017048269,124.610232639079,130.804193153489,115.608161755548,35.0657687643133,28.8088015026591,35.2287558419534,30.1587136409906,32.2720083768056,34.3206432595689,35.535105442212,34.8390912261241
"ENSRNOG00000020289",39.8157492830199,44.2427922036175,47.7096639722912,39.1555528389449,30.4409434238108,29.1943973611557,35.5552544980806,44.8628687409591,38.6031050870291,39.0882054078958,40.4203619660307,38.825586497953,41.5595921829212,37.8678775293498,42.0573716309724,40.0773091977116
"ENSRNOG00000020318",11.3223693818004,11.5188334731312,16.3425368302876,11.0230658251261,68.8790838487923,92.5676013890303,72.7414839731373,60.6223892986807,9.17656814153813,7.89705278556811,9.48262751234535,21.391645722098,7.73965317176297,7.41694438226925,6.74717191940733,9.04333857358966
"ENSRNOG00000020358",51.8879444516945,63.3535841022215,53.376834002149,50.6520018590151,100.351923659851,107.995534953869,90.5191112221776,98.5832782333384,70.4903977352789,59.823483671678,69.3450246573187,63.6238643256779,53.6146883353035,63.9423528111163,65.9536055122067,63.0562842617509
"ENSRNOG00000020363",31.3427178913414,28.731635765367,28.8630287567176,31.851926402665,27.3452542620674,19.9376372222527,27.2372821155021,22.0863353801645,39.6284199631786,43.0587906073434,47.2542108436427,41.6310482319987,47.8451286981711,52.2871544961217,54.8207718451846,51.5915053050689
"ENSRNOG00000053084",8.99790944249037,9.03181260961422,8.89613900035816,7.57413111910506,27.3452542620674,43.4355668056219,36.8600344796615,49.4641886118267,9.48416260438299,5.6911721192083,6.35706872336001,6.51267902546309,5.86337361497195,6.81806067438416,5.73509613149623,6.86898394387412
