"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"5802","-1.32193243497078","-0.377181870507557","11.8604130618613","0.000573398248417666","0.00136560099907537","NULL"," ","ENSRNOG00000027719"
"5803","-1.237795734583","1.28945193807836","11.8544244239035","0.000575245123296839","0.00136976341783831","114207","Ryr1","ENSRNOG00000020557"
"5804","-0.766268936667857","2.67444440699219","11.8539757842375","0.000575383723785762","0.0013698573906395","362425","Zfp637","ENSRNOG00000023065"
"5805","0.673227274614496","3.94845686864544","11.8486053729529","0.000577045451617107","0.00137357692514129","362841","Mier2","ENSRNOG00000000175"
"5806","0.688655193251011","4.42692587772914","11.848160005939","0.000577183475730959","0.00137366883700489","306599","Tubgcp3","ENSRNOG00000017085"
"5807","-0.995241516006722","4.29122567033739","11.8427205009182","0.000578871930126149","0.00137745003108027","306991","Vps41","ENSRNOG00000012940"
"5808","1.71371918192706","-0.673136041368827","11.841134866645","0.000579365058483541","0.00137838608438801","100361756","LOC100361756","ENSRNOG00000051310"
"5809","0.798542323629887","7.57685431812197","11.8355441748257","0.000581107136607004","0.00138229272054322","497865","Rbm25l1","ENSRNOG00000002871"
"5810","-0.856194823372592","3.55506295437725","11.8243941745295","0.000584597323160433","0.00139035556134783","310839","Fnbp1l","ENSRNOG00000013798"
"5811","0.74896275126413","3.15283030089998","11.8117673647276","0.000588575347664644","0.0013995756589279","306253","Glt8d1","ENSRNOG00000018179"
"5812","-0.737014297287767","4.35297541146828","11.8059063428638","0.000590431115697649","0.00140374692992259","680039","LOC680039","ENSRNOG00000027623"
"5813","1.53741598245673","2.94520232059013","11.8025233027277","0.00059150497169035","0.00140605809372394","406166","Egfl8","ENSRNOG00000000436"
"5814","-0.610620750970576","4.25034296756583","11.7948719847636","0.00059394095862899","0.00141160580776322","100362554","Otulin","ENSRNOG00000012017"
"5815","0.688659568230315","4.16071615765126","11.7923631715266","0.000594741904918249","0.00141326631851425","362045","Lamtor3","ENSRNOG00000010552"
"5816","0.634113607992535","3.89749774542893","11.7832474227628","0.000597661327660081","0.00141995946107411","311840","Urm1","ENSRNOG00000026636"
"5817","2.47200056905587","-0.766497602800257","11.7786755041636","0.000599130981394809","0.001423206446779","309650","Cpne5","ENSRNOG00000000522"
"5818","-0.750266321912668","3.84296980935616","11.7709437348081","0.000601624685439358","0.00142888447978705","362237","Tbc1d20","ENSRNOG00000005766"
"5819","1.48440389773065","0.838094730008949","11.7611835164767","0.000604787591276073","0.00143614967112094","102547897","LOC102547897","ENSRNOG00000015196"
"5820","-0.658840806685601","3.66426049274997","11.7521483918312","0.000607730487787945","0.00144289001378932","498549","Akap11","ENSRNOG00000009987"
"5821","1.72441767874166","0.122441283987018","11.7485271691247","0.000608914038215216","0.00144545167154404","361341","Ccbe1","ENSRNOG00000024536"
"5822","-0.884875966266325","3.14116480944077","11.7383860945063","0.000612240920371643","0.00145309945683534","297708","Pyroxd1","ENSRNOG00000012472"
"5823","1.29149174293836","1.38740743521509","11.731451060013","0.0006145265913741","0.00145827381755235","313488","Reck","ENSRNOG00000014863"
"5824","-1.05309655146362","1.5999175753791","11.7265069195726","0.000616161356879602","0.00146190206548117","503018","Wdr35","ENSRNOG00000028783"
"5825","-0.706676241955848","3.30624893387178","11.7241596236669","0.000616939020118494","0.00146349585922701","290230","Mdp1","ENSRNOG00000019840"
"5826","1.62104847641221","2.1533039035234","11.7165680199569","0.00061946092494396","0.00146922606606173","304592","Orai2","ENSRNOG00000001427"
"5827","1.95278952677242","-0.283224315299742","11.7143205561508","0.00062020952010292","0.00147074912455503","300664","Abcg4","ENSRNOG00000008862"
"5828","-0.553952178855144","5.85981381362581","11.7113008785853","0.000621216766201452","0.00147288491341312","116504","Mprip","ENSRNOG00000003226"
"5829","1.24897647477052","0.403923095017001","11.7064832539068","0.000622827158354921","0.00147644976396437","295274","Hist2h2be","ENSRNOG00000045753"
"5830","1.41805957457761","0.48084530956624","11.6937925001623","0.000627089519099148","0.00148629896653722","100911320","LOC100911320","ENSRNOG00000050600"
"5831","-0.683244072357418","6.47711599004224","11.6920340564342","0.000627682435325885","0.00148721389954507","287530","Prpf8","ENSRNOG00000003495"
"5832","-0.614476242866159","4.99279363231451","11.6920092634977","0.000627690799113247","0.00148721389954507","309168","Map3k11","ENSRNOG00000020773"
"5833","1.3028410546277","4.21607735693608","11.6880155088539","0.000629039544929057","0.00149015402568656","287435","Cd68","ENSRNOG00000037563"
"5834","1.02348866062693","1.98063093075731","11.6780095309096","0.000632431567955388","0.00149786800546368","299209","Ift43","ENSRNOG00000010194"
"5835","0.625248449595746","3.88981725585739","11.677771011366","0.00063251265102624","0.00149786800546368","362490","Pip4p2","ENSRNOG00000006697"
"5836","1.21480193184031","4.26448135976347","11.6772316401503","0.000632696045260038","0.00149804557117944","309070","Uros","ENSRNOG00000017810"
"5837","0.881450145342949","3.40380838232971","11.6767650587972","0.000632854733177825","0.00149816458849601","64547","Bcl2l11","ENSRNOG00000016551"
"5838","1.04146876970113","2.67430303229221","11.6757284493865","0.000633207435906288","0.00149874277995085","310743","Olfml3","ENSRNOG00000019211"
"5839","0.995283487830532","3.57181387514993","11.6752865006686","0.000633357867766919","0.00149884209912713","NULL"," ","ENSRNOG00000053070"
"5840","-0.916696197164761","1.66408901045783","11.6741653994813","0.000633739633556978","0.00149948874254971","305835","Peli2","ENSRNOG00000012363"
"5841","-0.68752675477609","6.43500229490828","11.6735056863275","0.00063396439263748","0.00149976373522765","117278","Ebp","ENSRNOG00000004903"
"5842","-1.16539072460515","10.1964920914957","11.6726965266614","0.000634240176896134","0.00150015932289469","304917","Serpinc1","ENSRNOG00000002783"
"5843","3.26133405401913","-0.980745848038247","11.6708550429686","0.00063486825779327","0.00150138791480188","309902","Tet1","ENSRNOG00000000277"
"5844","0.705744662428246","3.95775262629983","11.6650845037317","0.000636840505921182","0.00150579433792247","296634","Nup214","ENSRNOG00000023393"
"5845","-0.690243161396698","4.15756680731758","11.6644647204987","0.000637052702360323","0.00150603836462189","286761","Vcpip1","ENSRNOG00000006980"
"5846","0.881133257462913","2.33832555770834","11.6620274263507","0.000637887856463127","0.00150775477259793","25613","Ptprz1","ENSRNOG00000006030"
"5847","-1.33958129779362","3.93095575682986","11.661242701712","0.000638156982524397","0.00150813292021928","NULL"," ","ENSRNOG00000032274"
"5848","0.607188036509987","4.66509256977237","11.6580315075068","0.000639259476305411","0.00151048006901302","303673","Mrpl58","ENSRNOG00000032780"
"5849","0.621662633310588","4.4375808999615","11.6541734608665","0.000640586597076466","0.00151335708640838","293149","Mrpl48","ENSRNOG00000018042"
