"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"194"," 3.8079397"," 4.1648208529","224.702763"," 8.523914e-51"," 2.336973e-49","ENSRNOG00000057622"
"195"," 6.6546154"," 2.8655504105","224.693042"," 8.565630e-51"," 2.343760e-49","ENSRNOG00000025691"
"196"," 3.2973582"," 4.7912954397","224.224004"," 1.084075e-50"," 2.954586e-49","ENSRNOG00000024549"
"197"," 2.6354630"," 5.5672939118","223.542367"," 1.526618e-50"," 4.120080e-49","ENSRNOG00000008634"
"198"," 3.1945236"," 4.2563846267","222.940869"," 2.065018e-50"," 5.508576e-49","ENSRNOG00000015582"
"199"," 5.6628842"," 5.2845892047","222.883937"," 2.124915e-50"," 5.646553e-49","ENSRNOG00000010833"
"200"," 3.9377928"," 4.6905666186","222.413059"," 2.691824e-50"," 7.111974e-49","ENSRNOG00000017575"
"201"," 8.8522584"," 5.9784337385","222.343613"," 2.787365e-50"," 7.350346e-49","ENSRNOG00000037931"
"202"," 9.3168006"," 1.6947662039","222.277449"," 2.881544e-50"," 7.569804e-49","ENSRNOG00000059486"
"203"," 6.5127874"," 4.0780331969","222.000316"," 3.311864e-50"," 8.650914e-49","ENSRNOG00000010701"
"204"," 3.7632057"," 6.8628364602","221.474642"," 4.312522e-50"," 1.118536e-48","ENSRNOG00000021758"
"205"," 6.2950052"," 3.8525489859","221.182132"," 4.994978e-50"," 1.290105e-48","ENSRNOG00000004242"
"206"," 2.8054895"," 6.0326591701","220.940177"," 5.640388e-50"," 1.451376e-48","ENSRNOG00000019268"
"207"," 6.5856495"," 5.8551556507","219.503653"," 1.160513e-49"," 2.942380e-48","ENSRNOG00000007805"
"208"," 8.0021814"," 6.6872386879","218.668954"," 1.764910e-49"," 4.434096e-48","ENSRNOG00000060130"
"209"," 3.4626811"," 5.7897052576","218.496706"," 1.924400e-49"," 4.826018e-48","ENSRNOG00000004373"
"210"," 3.2249638"," 5.0543785734","218.452917"," 1.967194e-49"," 4.915495e-48","ENSRNOG00000051039"
"211"," 6.5122949"," 5.5003193646","218.274562"," 2.151554e-49"," 5.366457e-48","ENSRNOG00000011649"
"212"," 4.4429959"," 4.0571928918","218.070505"," 2.383767e-49"," 5.924262e-48","ENSRNOG00000013176"
"213"," 6.7606285"," 4.5396865282","217.242337"," 3.613409e-49"," 8.916087e-48","ENSRNOG00000006963"
"214"," 5.3618375"," 2.5827909495","217.231584"," 3.632978e-49"," 8.948395e-48","ENSRNOG00000012942"
"215"," 4.3660988"," 3.9915309364","216.329144"," 5.716376e-49"," 1.400512e-47","ENSRNOG00000003687"
"216"," 4.7414718"," 2.4161219913","215.959478"," 6.882734e-49"," 1.683285e-47","ENSRNOG00000000818"
"217"," 2.6817560"," 4.8769983175","215.830527"," 7.343291e-49"," 1.786436e-47","ENSRNOG00000003551"
"218"," 6.9930575"," 3.5528988398","215.802002"," 7.449262e-49"," 1.809032e-47","ENSRNOG00000015476"
"219"," 2.6892586"," 6.1774544522","215.668663"," 7.965272e-49"," 1.930950e-47","ENSRNOG00000012806"
"220"," 4.6308355"," 5.2906910345","215.593469"," 8.271869e-49"," 2.001763e-47","ENSRNOG00000002711"
"221"," 6.8222012"," 6.1226446559","215.572535"," 8.359308e-49"," 2.019387e-47","ENSRNOG00000003031"
