"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"200","2.6480306"," 6.262342982","123.962037"," 8.587089e-29"," 2.492782e-27","ENSRNOG00000013300"
"201","6.9423778"," 3.090294662","123.917493"," 8.782041e-29"," 2.544030e-27","ENSRNOG00000026430"
"202","3.9435593"," 1.913047941","123.285333"," 1.207704e-28"," 3.469449e-27","ENSRNOG00000028083"
"203","3.9341829"," 5.284589205","123.107502"," 1.320945e-28"," 3.786891e-27","ENSRNOG00000010833"
"204","3.1225698"," 2.666016354","122.668773"," 1.647845e-28"," 4.714270e-27","ENSRNOG00000061073"
"205","3.4872232"," 3.367573136","122.502507"," 1.791887e-28"," 5.115763e-27","ENSRNOG00000012027"
"206","5.6784630"," 0.984458366","121.740283"," 2.631233e-28"," 7.465787e-27","ENSRNOG00000021752"
"207","4.4264834"," 6.513599978","121.138715"," 3.563255e-28"," 1.002791e-26","ENSRNOG00000013970"
"208","3.9740315"," 3.104024611","120.467108"," 4.998878e-28"," 1.395444e-26","ENSRNOG00000002105"
"209","5.1342616"," 2.663093329","119.796782"," 7.008486e-28"," 1.944644e-26","ENSRNOG00000002139"
"210","5.5967047"," 4.215954263","119.502121"," 8.130837e-28"," 2.251541e-26","ENSRNOG00000027767"
"211","4.9047630"," 5.865962125","118.717613"," 1.207525e-27"," 3.317213e-26","ENSRNOG00000013820"
"212","4.7997838"," 2.278177553","118.629434"," 1.262417e-27"," 3.454273e-26","ENSRNOG00000003189"
"213","4.7770115"," 4.559811967","118.340290"," 1.460532e-27"," 3.988464e-26","ENSRNOG00000017250"
"214","3.0324518"," 6.761898436","118.314463"," 1.479673e-27"," 4.032766e-26","ENSRNOG00000001833"
"215","3.9727608"," 6.770697411","118.229027"," 1.544800e-27"," 4.201977e-26","ENSRNOG00000006420"
"216","3.0299640"," 3.348538051","118.165357"," 1.595192e-27"," 4.330524e-26","ENSRNOG00000014783"
"217","5.6181423"," 3.576768309","118.029477"," 1.708303e-27"," 4.628497e-26","ENSRNOG00000007025"
"218","4.2698961"," 2.580674716","117.959731"," 1.769442e-27"," 4.775420e-26","ENSRNOG00000042152"
"219","2.5489811"," 5.010130915","117.917089"," 1.807894e-27"," 4.869685e-26","ENSRNOG00000007041"
"220","5.1984357"," 3.550330764","117.535005"," 2.191971e-27"," 5.858541e-26","ENSRNOG00000016753"
"221","5.2761615"," 3.597754993","117.507047"," 2.223088e-27"," 5.930239e-26","ENSRNOG00000047697"
"222","5.2379496"," 1.833319767","117.335596"," 2.423810e-27"," 6.453219e-26","ENSRNOG00000024986"
"223","4.9532189"," 6.486915317","117.318206"," 2.445156e-27"," 6.497531e-26","ENSRNOG00000003897"
"224","5.2546336"," 6.215227939","117.224955"," 2.562864e-27"," 6.784226e-26","ENSRNOG00000010698"
"225","3.8377942"," 2.743662309","117.154744"," 2.655215e-27"," 7.015252e-26","ENSRNOG00000060528"
"226","5.2845777"," 0.978397297","116.979661"," 2.900266e-27"," 7.648069e-26","ENSRNOG00000017027"
"227","4.2760157"," 4.133455294","116.413347"," 3.858760e-27"," 1.009855e-25","ENSRNOG00000051891"
"228","3.0502210"," 3.344423331","116.289386"," 4.107647e-27"," 1.072958e-25","ENSRNOG00000005115"
"229","3.7129549"," 7.824506424","116.259689"," 4.169618e-27"," 1.087090e-25","ENSRNOG00000013167"
"230","4.6220001"," 3.738328072","115.819320"," 5.206330e-27"," 1.349739e-25","ENSRNOG00000022537"
"231","2.2634290"," 6.421009683","115.426818"," 6.345814e-27"," 1.635941e-25","ENSRNOG00000050258"
"232","4.2230262"," 3.183232584","115.188329"," 7.156756e-27"," 1.838142e-25","ENSRNOG00000028733"
"233","4.0848158"," 1.405804145","114.759963"," 8.882398e-27"," 2.272907e-25","ENSRNOG00000010777"
"234","3.3975511"," 2.146307281","114.701879"," 9.146418e-27"," 2.336141e-25","ENSRNOG00000011407"
"235","2.1279159"," 5.888874312","114.313403"," 1.112582e-26"," 2.815688e-25","ENSRNOG00000020737"
"236","4.3357496"," 1.816700594","113.954260"," 1.333493e-26"," 3.356321e-25","ENSRNOG00000049614"
