"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"23790",-5.41277427920524,7.68273207406078,364.542961898908,2.88658293529662e-81,3.27636017705048e-79,"23790"
"6867",-3.06608350770979,5.19809064602047,364.151324478381,3.51284650165184e-81,3.96287641018663e-79,"6867"
"3000",-6.00670694515081,6.26935952460394,363.783994237081,4.22320231395621e-81,4.70683530183758e-79,"3000"
"2931",-5.2109210971795,5.1263366370651,363.246945391374,5.52814758501154e-81,6.12432685450889e-79,"2931"
"1924",-5.91908795201497,6.11114583357107,362.53304151078,7.90727335129967e-81,8.70788477811876e-79,"1924"
"13986",-4.43253312887819,5.36428257242379,361.924158250377,1.07301821702543e-80,1.1636959455717e-78,"13986"
"3287",-6.48968371215764,6.35218179066363,361.919412615795,1.07557432945658e-80,1.1636959455717e-78,"3287"
"8929",-3.27444710607728,5.50059119665581,360.860902452474,1.82862874158575e-80,1.9669453690743e-78,"8929"
"8724",-3.65604883863657,7.39621122616196,360.79562931577,1.88946342620956e-80,2.02063369065335e-78,"8724"
"10920",-4.58604955119212,6.46649743583609,359.855982046194,3.02651947022081e-80,3.18145663173609e-78,"10920"
"11583",-6.45598130496855,6.50978684246142,358.877625233288,4.94286650757203e-80,5.16655216138927e-78,"11583"
"14400",-3.47575440267097,4.73413324062812,358.295325640885,6.61872461325948e-80,6.87938337471425e-78,"14400"
"2155",-3.86366154184291,7.86747991555368,358.245596542055,6.78582761962491e-80,6.97469982170447e-78,"2155"
"10188",-4.6632705842708,4.93836497053259,358.007595541608,7.64588213377853e-80,7.81527432911804e-78,"10188"
"14346",-11.9832462904469,13.4113983431725,357.692459948474,8.95464961184362e-80,9.08022069874397e-78,"14346"
"30991",-4.31555404936469,5.03353367766023,357.68647286154,8.98157066034348e-80,9.08022069874397e-78,"30991"
"4991",-4.75392360860948,6.13695746435677,357.510911792524,9.80801026843056e-80,9.86184771609966e-78,"4991"
"3931",-5.38319434909771,5.37061155035231,356.972336945649,1.28486209153722e-79,1.28493154354217e-77,"3931"
"4546",-5.31641459206416,4.04120358623662,356.639147836474,1.51848066082834e-79,1.51039842505296e-77,"4546"
"10641",-4.96055258151366,5.47318609667135,355.633815487685,2.51376108080485e-79,2.48701036128185e-77,"10641"
"14489",-7.59687025713769,6.30024989024312,354.101818836521,5.41907397273908e-79,5.30467129998126e-77,"14489"
"9667",-4.84962681082059,6.18308226101183,354.043214112812,5.58067427024336e-79,5.43410814072487e-77,"9667"
"6252",-5.49013594398881,5.7787060678515,353.90279733625,5.98774711126684e-79,5.79996383798679e-77,"6252"
"11090",-4.14879681782773,5.87856591792404,353.872995585126,6.07789233330825e-79,5.85661906554875e-77,"11090"
"2747",-3.11642952623205,6.3104726138616,353.26611290696,8.23960787312926e-79,7.89849664563546e-77,"2747"
"14897",-5.57642690013762,3.58398295248622,353.065410868639,9.11194631089708e-79,8.68969684009829e-77,"14897"
"2595",-5.00635097216412,6.23944551844994,352.128816647989,1.45734904082121e-78,1.37563339817516e-76,"2595"
"4006",-4.07879276837218,5.86488556315042,352.095742364984,1.48171900526281e-78,1.39153722418108e-76,"4006"
"10082",-3.7619788502174,5.65239617427938,351.420296088157,2.07898700945806e-78,1.94259286171634e-76,"10082"
"8478",-5.44148961730742,4.69537618573329,351.236515320122,2.27967121244977e-78,2.11940688952428e-76,"8478"
"14146",-3.45219231091328,5.28826816498545,350.978818172901,2.59411318226835e-78,2.39812717788785e-76,"14146"
"7305",-2.90502410306432,5.33264229419652,350.970165879991,2.60539193965439e-78,2.39812717788785e-76,"7305"
"17687",-2.86960379692423,5.40537280392698,350.831076676009,2.79358243095371e-78,2.55861725520171e-76,"17687"
"10891",-2.87376531782311,5.51632555076328,349.238165202275,6.20926841963232e-78,5.63125857998125e-76,"10891"
"18905",-3.98261874098609,5.07132641317804,348.502503207043,8.9793048589721e-78,8.10371313150452e-76,"18905"
"4516",-3.26426338843709,5.40786505591636,347.466306362378,1.50970794543131e-77,1.34932882601085e-75,"4516"
"3027",-5.4490546315874,5.90090004785418,346.548978165939,2.39143732479538e-77,2.12711451663651e-75,"3027"
"147",-3.7742204285833,6.97993031980719,345.827143346058,3.43442183635987e-77,3.01138570590019e-75,"147"
"4781",-3.51531757761476,5.06333246581665,345.733103553038,3.60025148234798e-77,3.14189871108113e-75,"4781"
"6080",-3.900953226306,5.89842510583087,345.650915065699,3.75172652312298e-77,3.25871795325344e-75,"6080"
"8504",-3.2400792028046,5.65321102671057,343.538723104046,1.08196004174105e-76,9.35389847301457e-75,"8504"
"2956",-6.13394594653302,7.75830608181436,341.936151834862,2.41665497005818e-76,2.07955970237425e-74,"2956"
"14100",-3.91563346029588,4.63602132993952,341.202443948165,3.49141155076415e-76,2.99049097688368e-74,"14100"
"5782",-3.76342004009511,6.52221706788661,341.174803770489,3.54014069522573e-76,3.0182554378973e-74,"5782"
